date,site,latitude,longitude,co,nox,no2,o3,so2,pm10,pm25
2020-12-05 23:00:00,Birmingham Ladywood,52.481346,-1.918235,,10.50329,9.87542,63.31358,0.3874,9.9,5.071
2016-03-06 19:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,42.07643,24.74153,,,,
2020-02-07 00:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,50.30038,12.11171,,,5.797,
2022-04-10 21:00:00,Aston Hill,52.50385,-3.034178,,2.12629,1.92167,57.67573,,,
2017-12-08 11:00:00,Armagh Roadside,54.353728,-6.654558,,53.43911,21.12052,,,6.8,
2015-05-02 15:00:00,Armagh Roadside,54.353728,-6.654558,,198.93251,61.52799,,,,
2017-04-03 01:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,38.24426,25.83341,38.58154,,14.7,9.2
2017-06-06 15:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,446.87858,127.67783,,,,
2017-01-09 03:00:00,Ballymena Ballykeel,54.861595,-6.250873,,61.99487,22.52348,,1.28777,,
2020-11-06 06:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,19.43567,16.89834,53.28519,,16.525,10.684
2023-12-10 19:00:00,Aston Hill,52.50385,-3.034178,,5.92875,5.16375,31.13292,,,
2022-07-08 05:00:00,Billingham,54.60537,-1.275039,,3.14319,2.5804,,,,
2017-10-01 22:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,18.55555,10.59095,,,15.374,
2019-10-12 13:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,128.51748,43.2297,,,15.459,
2021-06-01 00:00:00,Billingham,54.60537,-1.275039,,9.72761,7.70027,,,,
2017-03-09 20:00:00,Ballymena Ballykeel,54.861595,-6.250873,,9.49287,8.40483,,0.67778,,
2019-01-10 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,58.31126,29.37497,,,10.628,
2022-05-02 03:00:00,Birkenhead Borough Road,53.388624,-3.024942,,5.81363,4.08539,,,,
2023-12-10 18:00:00,Ballymena Ballykeel,54.861595,-6.250873,,21.42,19.5075,,0.99784,,
2022-01-12 16:00:00,Belfast Centre,54.59965,-5.928833,0.122547,51.31744,40.13843,19.83017,0.39377,18.35,8.962
2022-04-11 20:00:00,Ballymena Antrim Road,54.851491,-6.274961,,102.77738,40.32992,,,,
2015-03-11 11:00:00,Billingham,54.60537,-1.275039,,42.82661,28.26579,,,,
2022-07-03 20:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,22.25959,14.74002,,,,
2018-12-10 17:00:00,Ballymena Antrim Road,54.851491,-6.274961,,43.48293,17.62474,,,,
2022-07-11 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,16.45846,10.85134,,,,
2019-05-01 16:00:00,Aston Hill,52.50385,-3.034178,,2.20551,1.96185,67.35488,,,
2023-06-09 17:00:00,Armagh Roadside,54.353728,-6.654558,,35.28563,19.84219,,,12.561,
2019-03-05 00:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,57.62084,29.54442,,,11.666,
2018-01-05 14:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,51.15532,27.21486,80.80753,,8.6,6.8
2019-03-06 20:00:00,Armagh Roadside,54.353728,-6.654558,,35.68851,15.88786,,,10.9,
2022-01-12 02:00:00,Blackburn Accrington Road,53.747763,-2.45268,,8.02705,6.12841,,,,
2022-02-04 14:00:00,Blackburn Accrington Road,53.747763,-2.45268,,14.12038,10.22804,,,,
2022-12-02 14:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2020-09-05 10:00:00,Bath A4 Roadside,51.390922,-2.35503,,28.25457,18.00634,,,,
2020-07-03 23:00:00,Armagh Roadside,54.353728,-6.654558,,19.24686,10.13242,,,5.797,
2021-08-09 05:00:00,Armagh Roadside,54.353728,-6.654558,,64.72052,29.91131,,,33.817,
2020-11-02 12:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,43.57856,22.47496,62.36563,,27.55,6.816
2017-10-02 15:00:00,Aston Hill,52.50385,-3.034178,,11.96006,10.55705,57.82541,,,
2021-08-02 05:00:00,Armagh Roadside,54.353728,-6.654558,,19.72388,7.92941,,,15.459,
2023-12-04 15:00:00,Armagh Roadside,54.353728,-6.654558,,88.5459,41.03858,,,6.763,
2020-03-04 01:00:00,Belfast Centre,54.59965,-5.928833,0.042619,,,62.86455,,15.4,8.986
2022-07-10 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,115.83362,33.37256,,,13.527,
2022-01-12 15:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,306.34914,72.47201,,,29.952,
2023-12-08 19:00:00,Birmingham Ladywood,52.481346,-1.918235,,4.35094,4.87688,52.23745,4.23283,4.025,1.91
2015-07-05 15:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,87.3061,46.47327,,,22.899,
2020-03-03 00:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,8.27894,5.96611,,,,
2020-04-01 06:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,30.78488,21.63703,52.38713,,4.85,2.547
2023-03-04 06:00:00,Belfast Centre,54.59965,-5.928833,0.120608,44.17175,32.51429,35.57797,0.27312,23.325,10.755
2022-05-04 08:00:00,Blackburn Accrington Road,53.747763,-2.45268,,15.90811,7.27321,,,,
2016-08-07 01:00:00,Billingham,54.60537,-1.275039,,8.84531,7.81017,,,,
2021-11-08 15:00:00,Billingham,54.60537,-1.275039,,7.49227,6.00053,,,,
2020-02-03 01:00:00,Armagh Roadside,54.353728,-6.654558,,8.77861,6.12892,,,6.763,
2022-09-06 19:00:00,Ballymena Antrim Road,54.851491,-6.274961,,15.51393,7.0794,,,,
2021-06-08 02:00:00,Birmingham Ladywood,52.481346,-1.918235,,1.38729,0.80805,45.91597,,10.9,5.071
2020-05-01 12:00:00,Aston Hill,52.50385,-3.034178,,1.65597,1.16261,74.98843,,,
2023-10-04 19:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,39.48783,19.11526,,,,
2021-12-06 12:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,23.46525,8.58066,,,,
2016-03-10 13:00:00,Belfast Centre,54.59965,-5.928833,0.033471,28.59044,18.25959,62.46541,0.71844,12.23,10.3
2019-03-03 08:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,20.6,9.6
2016-11-09 10:00:00,Ballymena Ballykeel,54.861595,-6.250873,,5.92301,3.21443,,0.41909,,
2019-07-10 23:00:00,Aston Hill,52.50385,-3.034178,,,,57.67573,,,
2018-09-03 05:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,48.72859,31.11894,,,,
2019-06-03 23:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,4.9,3.0
2018-01-10 08:00:00,Belfast Centre,54.59965,-5.928833,0.186263,68.07515,41.04916,20.50582,0.76761,17.6,5.0
2021-09-12 10:00:00,Blackburn Accrington Road,53.747763,-2.45268,,36.12353,24.54134,,,,
2016-03-08 05:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,188.41902,66.98914,,,,
2018-02-01 09:00:00,Belfast Centre,54.59965,-5.928833,0.089277,98.42449,64.328,26.94195,1.17311,6.5,7.3
2020-07-08 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,15.48285,9.91465,,,,
2022-06-11 20:00:00,Belfast Centre,54.59965,-5.928833,0.090078,27.14703,22.99568,,0.522,10.175,6.533
2017-02-01 17:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,165.33563,62.26383,,,,
2022-05-11 14:00:00,Ballymena Antrim Road,54.851491,-6.274961,,49.59756,23.7689,,,,
2018-04-12 02:00:00,Ballymena Antrim Road,54.851491,-6.274961,,40.58741,24.44407,,,,
2023-01-04 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,154.24739,52.92315,,,7.73,
2018-04-11 01:00:00,Aston Hill,52.50385,-3.034178,,1.92798,1.25361,67.32161,,,
2018-04-04 01:00:00,Ballymena Ballykeel,54.861595,-6.250873,,2.55092,2.28662,,,,
2023-01-07 02:00:00,Belfast Centre,54.59965,-5.928833,0.044895,3.56252,2.66198,35.34784,0.41843,3.875,1.722
2020-09-06 08:00:00,Belfast Centre,54.59965,-5.928833,,,,54.13336,,18.825,7.665
2021-07-02 20:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,9.90178,8.5322,73.54155,,18.725,9.859
2015-04-12 07:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,364.77065,100.9953,,,24.124,
2015-03-02 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,837.51674,134.88289,,,61.148,
2017-04-09 15:00:00,Barnsley Gawber,53.56292,-1.510436,,24.48375,15.87128,21.60345,1.66306,,
2023-05-10 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,,40.73625,,,7.73,
2022-08-06 11:00:00,Armagh Roadside,54.353728,-6.654558,,44.31193,17.38001,,,6.763,
2018-05-12 01:00:00,Belfast Centre,54.59965,-5.928833,0.232614,105.36352,59.58389,1.06437,2.45667,20.6,19.9
2016-09-03 03:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,0.35789,,
2021-03-04 18:00:00,Ballymena Antrim Road,54.851491,-6.274961,,20.17395,11.02345,,,,
2015-12-11 04:00:00,Billingham,54.60537,-1.275039,,2.96198,2.17212,,,,
2021-06-11 07:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,17.03701,9.6359,,,,
2022-12-04 21:00:00,Ballymena Ballykeel,54.861595,-6.250873,,10.04838,8.26428,,0.38133,,
2020-05-06 22:00:00,Bath A4 Roadside,51.390922,-2.35503,,22.67216,16.62058,,,,
2015-03-12 09:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2022-05-07 23:00:00,Billingham,54.60537,-1.275039,,4.10479,3.4959,,,,
2020-06-11 22:00:00,Billingham,54.60537,-1.275039,,83.63846,34.987,,,,
2022-12-06 20:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,5.74392,3.97746,71.61575,,4.225,2.193
2017-09-02 06:00:00,Aston Hill,52.50385,-3.034178,,5.80348,5.403,53.2353,,,
2021-04-08 04:00:00,Blackburn Accrington Road,53.747763,-2.45268,,37.42593,27.37174,,,,
2022-01-12 05:00:00,Aston Hill,52.50385,-3.034178,,3.29832,2.9367,,,,
2020-06-02 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2019-09-04 00:00:00,Belfast Centre,54.59965,-5.928833,0.042476,16.54859,16.28193,61.73365,2.64351,28.2,17.9
2016-11-06 03:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,39.82877,23.66719,,,,
2022-05-04 07:00:00,Barnsley Gawber,53.56292,-1.510436,,7.63638,5.98534,67.05552,1.6295,,
2021-11-06 14:00:00,Armagh Roadside,54.353728,-6.654558,,63.87679,24.41214,,,8.696,
2017-10-04 19:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,68.7123,39.99659,47.67179,,11.0,
2017-09-03 07:00:00,Belfast Centre,54.59965,-5.928833,0.042784,32.79125,25.75086,63.2138,1.5553,,6.6
2022-10-03 23:00:00,Birmingham Ladywood,52.481346,-1.918235,,22.10562,17.56202,46.69938,0.32729,19.575,15.943
2022-02-12 20:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,70.85391,47.42293,9.18022,,10.9,4.623
2020-01-02 18:00:00,Ballymena Ballykeel,54.861595,-6.250873,,29.20165,24.35193,,,,
2021-04-05 00:00:00,Ballymena Antrim Road,54.851491,-6.274961,,2.12594,1.77131,,,,
2022-06-09 07:00:00,Armagh Roadside,54.353728,-6.654558,,40.98002,23.07223,,,23.189,
2019-08-09 11:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,41.2693,18.84367,,,,
2023-10-03 13:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,60.89315,30.90903,,,,
2016-02-08 23:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,18.14054,10.07075,,,,
2016-02-06 08:00:00,Aston Hill,52.50385,-3.034178,,1.33779,0.20416,70.44821,,,
2016-09-11 17:00:00,Aston Hill,52.50385,-3.034178,,2.72675,2.41023,63.66283,,,
2017-10-06 07:00:00,Armagh Roadside,54.353728,-6.654558,,28.09749,10.74729,,,2.1,
2019-11-04 16:00:00,Ballymena Antrim Road,54.851491,-6.274961,,102.35196,53.69657,,,,
2018-10-06 02:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,67.11965,33.58794,,,19.999,
2017-11-04 01:00:00,Barnsley Gawber,53.56292,-1.510436,,6.01609,5.44999,69.25079,0.96147,,
2020-09-08 14:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,11.70717,7.74586,81.52435,,19.575,13.066
2019-04-04 02:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,9.89212,7.72364,,,,
2022-05-05 17:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,22.64977,12.59634,52.99825,,3.95,1.108
2016-05-12 22:00:00,Barnsley Gawber,53.56292,-1.510436,,337.24403,55.97362,1.94581,3.25362,,
2019-08-06 12:00:00,Billingham,54.60537,-1.275039,,7.92782,6.26054,,,,
2020-04-02 01:00:00,Billingham,54.60537,-1.275039,,2.04137,0.43243,,,,
2016-03-11 04:00:00,Blackburn Accrington Road,53.747763,-2.45268,,58.63821,43.22776,,,,
2021-06-10 15:00:00,Ballymena Antrim Road,54.851491,-6.274961,,85.83955,35.13214,,,,
2020-10-05 10:00:00,Ballymena Antrim Road,54.851491,-6.274961,,3.21023,2.20131,,,,
2016-07-02 08:00:00,Aston Hill,52.50385,-3.034178,,0.5857,0.20273,74.40768,,,
2022-01-03 02:00:00,Aston Hill,52.50385,-3.034178,,3.04302,2.71419,65.25939,,,
2022-02-09 09:00:00,Armagh Roadside,54.353728,-6.654558,,161.40582,46.51907,,,35.749,
2015-05-03 21:00:00,Billingham,54.60537,-1.275039,,10.33754,8.92803,,,,
2020-04-11 23:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,20.31938,11.33944,,,,
2018-11-08 12:00:00,Ballymena Antrim Road,54.851491,-6.274961,,32.33264,14.03814,,,,
2021-12-05 07:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2018-03-01 00:00:00,Armagh Roadside,54.353728,-6.654558,,2.53157,1.26625,,,8.7,
2015-09-08 21:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,50.27819,25.48884,,,,
2020-03-01 20:00:00,Billingham,54.60537,-1.275039,,14.80845,12.29049,,,,
2021-05-05 02:00:00,Birmingham Ladywood,52.481346,-1.918235,,5.15148,4.52582,66.60279,0.27557,2.7,1.627
2016-08-06 10:00:00,Aston Hill,52.50385,-3.034178,,5.16327,4.19937,82.62198,,,
2015-12-01 22:00:00,Blackburn Accrington Road,53.747763,-2.45268,,33.99899,24.93948,,,,
2019-05-12 06:00:00,Birkenhead Borough Road,53.388624,-3.024942,,38.74375,27.73498,,,,
2018-02-11 06:00:00,Ballymena Antrim Road,54.851491,-6.274961,,282.90149,60.29997,,,,
2023-05-08 18:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,35.24674,22.83935,41.95959,,4.4,3.019
2016-10-03 19:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,92.15047,48.46562,,,,
2022-11-05 10:00:00,Ballymena Antrim Road,54.851491,-6.274961,,29.675,11.32092,,,,
2020-05-03 07:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,,,,,40.58,
2020-05-05 17:00:00,Barnsley Gawber,53.56292,-1.510436,,4.59676,3.95509,,0.36245,,
2016-04-10 16:00:00,Ballymena Ballykeel,54.861595,-6.250873,,45.47017,30.55984,,,,
2016-09-05 02:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,34.05254,23.84744,,,,
2017-02-09 07:00:00,Aston Hill,52.50385,-3.034178,,1.24393,0.82072,51.87822,,,
2022-11-01 15:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,115.79387,52.93021,,,,
2023-02-08 09:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,6.29969,3.96333,80.32693,,7.1,3.491
2018-01-01 10:00:00,Ballymena Ballykeel,54.861595,-6.250873,,19.22995,13.23309,,,,
2018-05-06 22:00:00,Ballymena Ballykeel,54.861595,-6.250873,,27.20413,25.25727,,0.32045,,
2020-07-12 07:00:00,Aston Hill,52.50385,-3.034178,,11.56668,11.14025,21.00474,,,
2023-04-07 22:00:00,Armagh Roadside,54.353728,-6.654558,,18.26103,11.27084,,,6.763,
2021-11-05 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,97.89113,39.41389,,,28.986,
2023-04-07 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,,,,,,
2015-12-10 02:00:00,Aston Hill,52.50385,-3.034178,,12.44368,11.72554,39.48443,,,
2019-10-09 01:00:00,Blackburn Accrington Road,53.747763,-2.45268,,42.66533,15.63405,,,,
2017-04-06 23:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,50.64969,22.96291,,,9.475,
2017-02-05 21:00:00,Ballymena Antrim Road,54.851491,-6.274961,,37.50508,25.18141,,,,
2023-07-02 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,27.02114,17.70612,,,,
2020-08-04 10:00:00,Birkenhead Borough Road,53.388624,-3.024942,,16.9711,12.88556,,,,
2020-10-11 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,202.3926,59.87787,,,26.087,
2017-12-01 08:00:00,Billingham,54.60537,-1.275039,,70.27338,46.33844,,,,
2018-03-03 05:00:00,Armagh Roadside,54.353728,-6.654558,,10.06015,4.78203,,,14.7,
2015-04-10 23:00:00,Aston Hill,52.50385,-3.034178,,9.30527,8.94715,75.66497,,,
2015-03-08 00:00:00,Belfast Centre,54.59965,-5.928833,0.133107,5.15993,4.68563,97.85582,0.1703,12.6,4.5
2023-09-10 15:00:00,Aston Hill,52.50385,-3.034178,,4.2075,3.4425,59.67143,,,
2018-06-05 00:00:00,Ballymena Ballykeel,54.861595,-6.250873,,46.33504,35.50258,,0.18014,,
2023-10-09 23:00:00,Armagh Roadside,54.353728,-6.654558,,3.72938,0.90844,,,7.73,
2023-08-09 01:00:00,Birmingham Ladywood,52.481346,-1.918235,,16.16541,16.86825,84.6842,5.49919,32.375,21.769
2023-08-04 22:00:00,Birmingham Ladywood,52.481346,-1.918235,,42.37723,34.02538,47.8968,,11.925,9.033
2019-09-11 07:00:00,Bath A4 Roadside,51.390922,-2.35503,,117.66189,36.85306,,,,
2017-06-02 16:00:00,Barnsley Gawber,53.56292,-1.510436,,59.72451,49.98367,23.89851,6.80459,,
2023-03-06 01:00:00,Ballymena Antrim Road,54.851491,-6.274961,,8.53374,7.86516,,,,
2018-05-09 11:00:00,Belfast Centre,54.59965,-5.928833,0.031511,25.91418,17.48651,48.34583,1.00892,12.5,5.5
2023-01-09 09:00:00,Billingham,54.60537,-1.275039,,27.29768,21.36574,,,,
2015-01-04 21:00:00,Armagh Roadside,54.353728,-6.654558,,66.25522,37.00353,,,,
2016-12-08 20:00:00,Billingham,54.60537,-1.275039,,5.3091,4.51446,,,,
2022-01-11 02:00:00,Belfast Centre,54.59965,-5.928833,0.046428,13.21199,12.42601,,0.71692,6.675,5.377
2018-04-12 23:00:00,Barnsley Gawber,53.56292,-1.510436,,83.93967,48.10691,1.04774,1.37694,,
2023-07-09 15:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,24.43219,17.16469,,,,
2022-01-03 04:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,33.3212,28.40019,37.81852,,10.2,7.217
2020-12-08 07:00:00,Belfast Centre,54.59965,-5.928833,0.127554,136.85622,53.24013,4.09119,1.26118,27.425,12.665
2015-11-10 01:00:00,Aston Hill,52.50385,-3.034178,,4.51924,3.76699,59.53772,,,
2015-02-06 19:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,2.20323,,
2022-06-07 20:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,17.24915,10.2405,,,,
2021-07-02 07:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,52.61893,41.41983,,,,
2018-02-10 03:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,10.23177,6.93242,,,1.667,
2017-05-05 05:00:00,Blackburn Accrington Road,53.747763,-2.45268,,16.02627,12.80801,,,,
2021-09-11 10:00:00,Belfast Centre,54.59965,-5.928833,0.098329,37.36568,28.44843,43.20691,0.6083,9.725,5.165
2020-06-10 21:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,30.98405,15.29615,,,,
2017-12-11 08:00:00,Aston Hill,52.50385,-3.034178,,1.17868,1.12462,84.721,,,
2017-07-05 22:00:00,Ballymena Antrim Road,54.851491,-6.274961,,18.67222,14.68752,,,,
2023-10-08 22:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,31.59663,13.8262,,,11.594,
2021-09-01 00:00:00,Ballymena Antrim Road,54.851491,-6.274961,,128.66621,43.54694,,,,
2019-02-04 01:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,7.83551,6.4474,,,,
2017-06-03 01:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,25.29727,20.44717,61.84475,,2.9,3.2
2020-06-01 10:00:00,Ballymena Antrim Road,54.851491,-6.274961,,61.0624,28.89783,,,,
2019-07-12 05:00:00,Belfast Centre,54.59965,-5.928833,0.052353,,,,0.44637,7.925,4.882
2019-02-11 14:00:00,Belfast Centre,54.59965,-5.928833,0.086358,,,45.60175,,11.25,7.665
2021-07-05 19:00:00,Aston Hill,52.50385,-3.034178,,3.64203,3.19178,81.72392,,,
2018-06-09 05:00:00,Armagh Roadside,54.353728,-6.654558,,131.94916,32.98679,,,20.7,
2023-02-05 23:00:00,Birkenhead Borough Road,53.388624,-3.024942,,16.06932,15.33113,,,,
2017-08-11 11:00:00,Belfast Centre,54.59965,-5.928833,0.13464,162.96649,74.11817,5.93721,2.9271,25.1,14.2
2021-03-07 08:00:00,Barnsley Gawber,53.56292,-1.510436,,21.32294,15.86489,25.14582,0.61453,,
2022-08-11 03:00:00,Barnsley Gawber,53.56292,-1.510436,,3.68134,3.53183,74.93854,0.91614,,
2021-07-01 23:00:00,Armagh Roadside,54.353728,-6.654558,,60.30897,39.44597,,,24.155,
2015-11-11 19:00:00,Aston Hill,52.50385,-3.034178,,1.24026,0.92948,76.43531,,,
2023-03-10 13:00:00,Birkenhead Borough Road,53.388624,-3.024942,,15.6825,10.13625,,,,
2018-03-01 17:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,43.70541,26.19402,53.28519,,,13.786
2020-07-07 12:00:00,Barnsley Gawber,53.56292,-1.510436,,12.33765,7.69528,44.80347,1.37614,,
2021-02-01 05:00:00,Ballymena Ballykeel,54.861595,-6.250873,,14.18655,11.69653,,0.57103,,
2017-07-03 08:00:00,Aston Hill,52.50385,-3.034178,,2.31279,1.81998,71.79531,,,
2021-09-02 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,33.41285,25.56009,,,,
2015-04-08 20:00:00,Aston Hill,52.50385,-3.034178,,0.80612,0.53741,58.99589,,,
2016-01-12 07:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,233.37568,85.53608,,,,
2018-04-12 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,474.03001,116.70358,,,,
2016-10-04 03:00:00,Armagh Roadside,54.353728,-6.654558,,12.87304,7.96891,,,,
2023-01-07 23:00:00,Barnsley Gawber,53.56292,-1.510436,,3.04566,3.61128,69.99918,0.73175,15.7,8.986
2021-07-10 19:00:00,Birmingham Ladywood,52.481346,-1.918235,,31.59159,25.64904,13.80296,0.20735,8.6,5.189
2021-01-03 03:00:00,Blackburn Accrington Road,53.747763,-2.45268,,33.84683,31.01142,,,,
2021-11-07 03:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,3.17743,2.04535,,,,
2017-10-12 06:00:00,Aston Hill,52.50385,-3.034178,,2.45445,2.22618,67.08369,,,
2015-03-08 02:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,8.1,
2021-05-04 22:00:00,Ballymena Antrim Road,54.851491,-6.274961,,7.25043,4.44171,,,,
2017-08-04 10:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2017-08-03 15:00:00,Ballymena Ballykeel,54.861595,-6.250873,,6.92086,4.97489,,1.94246,,
2015-02-06 04:00:00,Aston Hill,52.50385,-3.034178,,0.33086,-0.05738,61.31788,,,
2018-07-02 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,17.07507,10.39234,,,,
2023-06-07 00:00:00,Aston Hill,52.50385,-3.034178,,1.10952,0.80762,55.81308,,,
2020-11-10 00:00:00,Barnsley Gawber,53.56292,-1.510436,,5.63057,5.15624,27.47414,1.01359,,
2017-02-01 21:00:00,Ballymena Ballykeel,54.861595,-6.250873,,39.13071,33.08529,,17.23132,,
2021-03-10 20:00:00,Bath A4 Roadside,51.390922,-2.35503,,21.08902,14.16226,,,,
2020-01-03 20:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,20.62635,10.8161,,,,
2020-05-06 07:00:00,Blackburn Accrington Road,53.747763,-2.45268,,29.65029,17.56786,,,,
2019-01-05 21:00:00,Ballymena Antrim Road,54.851491,-6.274961,,55.46521,30.57302,,,,
2021-11-01 15:00:00,Belfast Centre,54.59965,-5.928833,,27.06794,21.79719,49.71971,0.82314,6.525,2.359
2017-02-05 17:00:00,Ballymena Ballykeel,54.861595,-6.250873,,23.23448,17.50655,,0.84218,,
2020-06-05 15:00:00,Blackburn Accrington Road,53.747763,-2.45268,,24.03947,16.46439,,,,
2017-12-11 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,19.02769,9.78872,,,,
2020-01-01 20:00:00,Billingham,54.60537,-1.275039,,18.86904,17.30405,,,,
2021-01-12 04:00:00,Belfast Centre,54.59965,-5.928833,0.06862,3.20228,2.49136,67.70412,0.66721,8.35,4.151
2021-05-12 04:00:00,Bath A4 Roadside,51.390922,-2.35503,,8.48573,4.86478,,,,
